store,period,forecast_demand,forecast_fulfilled_demand,forecast_shortage,forecast_fulfillment_rate,mode,total_realized_demand,fulfilled_demand,post_shock_shortage,post_shock_fulfillment_rate
MM DA NANG,36,20.0,20.0,0.0,1.0,pre_shock_forecast,,,,
MM DA NANG,37,66.0,0.0,66.0,0.0,pre_shock_forecast,,,,
MM DA NANG,38,151.0,0.0,151.0,0.0,pre_shock_forecast,,,,
MM DA NANG,39,67.0,0.0,67.0,0.0,pre_shock_forecast,,,,
MM DA NANG,40,56.0,0.0,56.0,0.0,pre_shock_forecast,,,,
MM DA NANG,41,88.0,88.0,0.0,1.0,pre_shock_forecast,,,,
MM DA NANG,42,43.0,0.0,43.0,0.0,pre_shock_forecast,,,,
MM DA NANG,43,64.0,0.0,64.0,0.0,pre_shock_forecast,,,,
MM DA NANG,44,37.0,0.0,37.0,0.0,pre_shock_forecast,,,,
MM DA NANG,45,29.0,0.0,29.0,0.0,pre_shock_forecast,,,,
MM DA NANG,46,55.0,55.0,0.0,1.0,pre_shock_forecast,,,,
MM DA NANG,47,40.0,0.0,40.0,0.0,pre_shock_forecast,,,,
MM DA NANG,48,55.0,0.0,55.0,0.0,pre_shock_forecast,,,,
MM DA NANG,49,18.0,0.0,18.0,0.0,pre_shock_forecast,,,,
MM DA NANG,50,40.0,0.0,40.0,0.0,pre_shock_forecast,,,,
MM DA NANG,51,75.0,75.0,0.0,1.0,pre_shock_forecast,,,,
MM DA NANG,52,116.0,0.0,116.0,0.0,pre_shock_forecast,,,,
MM DA NANG,53,75.0,0.0,75.0,0.0,pre_shock_forecast,,,,
MM DA NANG,54,32.0,0.0,32.0,0.0,pre_shock_forecast,,,,
MM DA NANG,55,18.0,0.0,18.0,0.0,pre_shock_forecast,,,,
MM DA NANG,56,21.0,21.0,0.0,1.0,pre_shock_forecast,,,,
MM DA NANG,57,55.0,55.0,0.0,1.0,pre_shock_forecast,,,,
MM DA NANG,58,61.0,61.0,0.0,1.0,pre_shock_forecast,,,,
MM DA NANG,59,72.0,72.0,0.0,1.0,pre_shock_forecast,,,,
MM DA NANG,60,72.0,72.0,0.0,1.0,pre_shock_forecast,,,,
MM DA NANG,61,70.0,70.0,0.0,1.0,pre_shock_forecast,,,,
MM DA NANG,62,42.0,0.0,42.0,0.0,pre_shock_forecast,,,,
MM DA NANG,63,367.0,0.0,367.0,0.0,pre_shock_forecast,,,,
MM DA NANG,64,26.0,0.0,26.0,0.0,pre_shock_forecast,,,,
MM DA NANG,65,87.0,0.0,87.0,0.0,pre_shock_forecast,,,,
MM DA NANG,66,66.0,66.0,0.0,1.0,pre_shock_forecast,,,,
MM DA NANG,67,47.0,47.0,0.0,1.0,pre_shock_forecast,,,,
MM DA NANG,68,52.0,52.0,0.0,1.0,pre_shock_forecast,,,,
MM DA NANG,69,59.0,59.0,0.0,1.0,pre_shock_forecast,,,,
MM DA NANG,70,26.0,26.0,0.0,1.0,pre_shock_forecast,,,,
MM DA NANG,71,128.0,128.0,0.0,1.0,pre_shock_forecast,,,,
MM DA NANG,72,83.0,83.0,0.0,1.0,pre_shock_forecast,,,,
MM DA NANG,73,103.0,103.0,0.0,1.0,pre_shock_forecast,,,,
MM DA NANG,74,43.0,43.0,0.0,1.0,pre_shock_forecast,,,,
MM DA NANG,75,69.0,69.0,0.0,1.0,pre_shock_forecast,,,,
MM DA NANG,76,37.0,37.0,0.0,1.0,pre_shock_forecast,,,,
MM DA NANG,77,26.0,0.0,26.0,0.0,pre_shock_forecast,,,,
MM DA NANG,78,50.0,0.0,50.0,0.0,pre_shock_forecast,,,,
MM DA NANG,79,57.0,0.0,57.0,0.0,pre_shock_forecast,,,,
MM DA NANG,80,73.0,0.0,73.0,0.0,pre_shock_forecast,,,,
MM DA NANG,81,34.0,34.0,0.0,1.0,pre_shock_forecast,,,,
MM DA NANG,82,58.0,58.0,0.0,1.0,pre_shock_forecast,,,,
MM DA NANG,83,129.0,129.0,0.0,1.0,pre_shock_forecast,,,,
MM DA NANG,84,17.0,17.0,0.0,1.0,pre_shock_forecast,,,,
MM DA NANG,85,27.0,27.0,0.0,1.0,pre_shock_forecast,,,,
MM DA NANG,86,47.0,47.0,0.0,1.0,pre_shock_forecast,,,,
MM DA NANG,87,32.0,0.0,32.0,0.0,pre_shock_forecast,,,,
MM DA NANG,88,37.0,0.0,37.0,0.0,pre_shock_forecast,,,,
MM DA NANG,89,37.0,0.0,37.0,0.0,pre_shock_forecast,,,,
MM DA NANG,90,177.0,0.0,177.0,0.0,pre_shock_forecast,,,,
MM DA NANG,91,355.0,221.0,134.0,0.622535,pre_shock_forecast,,,,
MM DA NANG,92,15.0,0.0,15.0,0.0,pre_shock_forecast,,,,
MM DA NANG,93,33.0,0.0,33.0,0.0,pre_shock_forecast,,,,
MM DA NANG,94,75.0,0.0,75.0,0.0,pre_shock_forecast,,,,
MM DA NANG,95,58.0,0.0,58.0,0.0,pre_shock_forecast,,,,
MM DA NANG,96,91.0,52.0,39.0,0.571429,pre_shock_forecast,,,,
MM DA NANG,97,159.0,0.0,159.0,0.0,pre_shock_forecast,,,,
MM DA NANG,98,95.0,0.0,95.0,0.0,pre_shock_forecast,,,,
MM DA NANG,99,48.0,0.0,48.0,0.0,pre_shock_forecast,,,,
MM DA NANG,100,138.0,0.0,138.0,0.0,pre_shock_forecast,,,,
MM DA NANG,101,120.0,38.0,82.0,0.316667,pre_shock_forecast,,,,
MM DA NANG,102,90.0,0.0,90.0,0.0,pre_shock_forecast,,,,
MM DA NANG,103,120.0,0.0,120.0,0.0,pre_shock_forecast,,,,
MM DA NANG,104,46.0,0.0,46.0,0.0,pre_shock_forecast,,,,
MM DA NANG,105,37.0,0.0,37.0,0.0,pre_shock_forecast,,,,
MM DA NANG,106,53.0,53.0,0.0,1.0,pre_shock_forecast,,,,
MM DA NANG,107,64.0,0.0,64.0,0.0,pre_shock_forecast,,,,
MM DA NANG,108,92.0,0.0,92.0,0.0,pre_shock_forecast,,,,
MM DA NANG,109,34.0,0.0,34.0,0.0,pre_shock_forecast,,,,
MM DA NANG,110,18.0,0.0,18.0,0.0,pre_shock_forecast,,,,
MM DA NANG,111,20.0,20.0,0.0,1.0,pre_shock_forecast,,,,
MM DA NANG,112,21.0,0.0,21.0,0.0,pre_shock_forecast,,,,
MM DA NANG,113,31.0,0.0,31.0,0.0,pre_shock_forecast,,,,
MM DA NANG,114,39.0,0.0,39.0,0.0,pre_shock_forecast,,,,
MM DA NANG,115,49.0,0.0,49.0,0.0,pre_shock_forecast,,,,
MM DA NANG,116,25.0,25.0,0.0,1.0,pre_shock_forecast,,,,
MM DA NANG,117,46.0,46.0,0.0,1.0,pre_shock_forecast,,,,
MM DA NANG,118,53.0,53.0,0.0,1.0,pre_shock_forecast,,,,
MM DA NANG,119,29.0,29.0,0.0,1.0,pre_shock_forecast,,,,
MM DA NANG,120,17.0,15.0,2.0,0.882353,pre_shock_forecast,,,,
MM DA NANG,121,23.0,23.0,0.0,1.0,pre_shock_forecast,,,,
MM DA NANG,122,45.0,45.0,0.0,1.0,pre_shock_forecast,,,,
MM DA NANG,123,17.0,17.0,0.0,1.0,pre_shock_forecast,,,,
MM DA NANG,124,56.0,56.0,0.0,1.0,pre_shock_forecast,,,,
MM DA NANG,125,22.0,18.0,4.0,0.818182,pre_shock_forecast,,,,
MM DA NANG,126,23.0,23.0,0.0,1.0,pre_shock_forecast,,,,
MM DA NANG,127,14.0,14.0,0.0,1.0,pre_shock_forecast,,,,
MM DA NANG,128,43.0,43.0,0.0,1.0,pre_shock_forecast,,,,
MM DA NANG,129,28.0,28.0,0.0,1.0,pre_shock_forecast,,,,
MM DA NANG,130,18.0,18.0,0.0,1.0,pre_shock_forecast,,,,
MM DA NANG,131,160.0,160.0,0.0,1.0,pre_shock_forecast,,,,
MM DA NANG,132,25.0,25.0,0.0,1.0,pre_shock_forecast,,,,
MM DA NANG,133,25.0,25.0,0.0,1.0,pre_shock_forecast,,,,
MM DA NANG,134,50.0,50.0,0.0,1.0,pre_shock_forecast,,,,
MM DA NANG,135,38.0,38.0,0.0,1.0,pre_shock_forecast,,,,
MM DA NANG,136,61.0,61.0,0.0,1.0,pre_shock_forecast,,,,
MM DA NANG,137,34.0,34.0,0.0,1.0,pre_shock_forecast,,,,
MM DA NANG,138,61.0,61.0,0.0,1.0,pre_shock_forecast,,,,
MM DA NANG,139,19.0,19.0,0.0,1.0,pre_shock_forecast,,,,
MM DA NANG,140,38.0,33.0,5.0,0.868421,pre_shock_forecast,,,,
MM DA NANG,141,44.0,44.0,0.0,1.0,pre_shock_forecast,,,,
MM DA NANG,142,87.0,0.0,87.0,0.0,pre_shock_forecast,,,,
MM DA NANG,143,88.0,0.0,88.0,0.0,pre_shock_forecast,,,,
MM DA NANG,144,54.0,0.0,54.0,0.0,pre_shock_forecast,,,,
MM DA NANG,145,45.0,0.0,45.0,0.0,pre_shock_forecast,,,,
MM DA NANG,146,32.0,32.0,0.0,1.0,pre_shock_forecast,,,,
MM DA NANG,147,173.0,0.0,173.0,0.0,pre_shock_forecast,,,,
MM DA NANG,148,12.0,0.0,12.0,0.0,pre_shock_forecast,,,,
MM DA NANG,149,69.0,0.0,69.0,0.0,pre_shock_forecast,,,,
MM DA NANG,150,48.0,0.0,48.0,0.0,pre_shock_forecast,,,,
MM DA NANG,151,25.0,25.0,0.0,1.0,pre_shock_forecast,,,,
MM DA NANG,152,37.0,37.0,0.0,1.0,pre_shock_forecast,,,,
MM DA NANG,153,44.0,44.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,1,24.0,24.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,2,54.0,54.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,3,36.0,36.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,4,19.0,19.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,5,49.0,49.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,6,21.0,21.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,7,40.0,40.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,8,47.0,4.0,43.0,0.085106,pre_shock_forecast,,,,
MM HIEP PHU,9,72.0,20.0,52.0,0.277778,pre_shock_forecast,,,,
MM HIEP PHU,10,76.0,11.0,65.0,0.144737,pre_shock_forecast,,,,
MM HIEP PHU,11,71.0,71.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,12,107.0,107.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,13,71.0,71.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,14,49.0,49.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,15,37.0,37.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,16,72.0,72.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,17,114.0,114.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,18,67.0,67.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,19,92.0,92.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,20,22.0,18.0,4.0,0.818182,pre_shock_forecast,,,,
MM HIEP PHU,21,66.0,66.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,22,34.0,34.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,23,43.0,43.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,24,61.0,61.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,25,30.0,30.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,26,111.0,111.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,27,53.0,53.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,28,31.0,31.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,29,15.0,15.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,30,132.0,132.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,31,79.0,79.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,32,62.0,0.0,62.0,0.0,pre_shock_forecast,,,,
MM HIEP PHU,33,79.0,0.0,79.0,0.0,pre_shock_forecast,,,,
MM HIEP PHU,34,306.0,0.0,306.0,0.0,pre_shock_forecast,,,,
MM HIEP PHU,35,81.0,0.0,81.0,0.0,pre_shock_forecast,,,,
MM HIEP PHU,36,29.0,29.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,37,61.0,61.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,38,47.0,47.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,39,16.0,16.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,40,34.0,34.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,41,19.0,19.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,42,5.0,5.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,43,25.0,25.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,44,30.0,30.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,45,44.0,44.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,46,9.0,9.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,47,130.0,130.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,48,53.0,53.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,49,50.0,50.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,50,68.0,68.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,51,104.0,104.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,52,132.0,132.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,53,24.0,24.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,54,91.0,91.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,55,37.0,37.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,56,17.0,17.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,57,30.0,30.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,58,58.0,58.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,59,92.0,92.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,60,47.0,47.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,61,42.0,42.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,62,30.0,30.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,63,47.0,47.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,64,39.0,39.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,65,74.0,74.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,66,77.0,77.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,67,56.0,56.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,68,252.0,252.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,69,13.0,13.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,70,11.0,11.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,71,33.0,33.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,72,34.0,34.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,73,42.0,42.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,74,15.0,15.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,75,53.0,53.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,76,31.0,31.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,77,14.0,14.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,78,13.0,13.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,79,19.0,19.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,80,41.0,41.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,81,12.0,12.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,82,67.0,67.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,83,29.0,29.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,84,29.0,29.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,85,16.0,16.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,86,56.0,56.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,87,78.0,78.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,88,57.0,57.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,89,43.0,43.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,90,47.0,47.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,91,41.0,41.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,92,53.0,53.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,93,50.0,50.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,94,109.0,109.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,95,180.0,180.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,96,31.0,31.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,97,94.0,94.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,98,96.0,96.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,99,34.0,34.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,100,100.0,100.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,101,104.0,104.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,102,62.0,62.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,103,76.0,76.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,104,67.0,67.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,105,74.0,74.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,106,70.0,70.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,107,104.0,104.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,108,136.0,136.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,109,99.0,99.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,110,36.0,36.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,111,17.0,17.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,112,33.0,0.0,33.0,0.0,pre_shock_forecast,,,,
MM HIEP PHU,113,70.0,0.0,70.0,0.0,pre_shock_forecast,,,,
MM HIEP PHU,114,424.0,0.0,424.0,0.0,pre_shock_forecast,,,,
MM HIEP PHU,115,208.0,0.0,208.0,0.0,pre_shock_forecast,,,,
MM HIEP PHU,116,7.0,7.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,117,32.0,32.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,118,39.0,39.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,119,25.0,25.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,120,21.0,21.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,121,31.0,31.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,122,53.0,0.0,53.0,0.0,pre_shock_forecast,,,,
MM HIEP PHU,123,344.0,0.0,344.0,0.0,pre_shock_forecast,,,,
MM HIEP PHU,124,25.0,0.0,25.0,0.0,pre_shock_forecast,,,,
MM HIEP PHU,125,25.0,0.0,25.0,0.0,pre_shock_forecast,,,,
MM HIEP PHU,126,84.0,84.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,127,23.0,23.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,128,43.0,43.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,129,69.0,69.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,130,17.0,17.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,131,75.0,75.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,132,15.0,15.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,133,34.0,34.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,134,35.0,35.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,135,98.0,98.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,136,115.0,115.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,137,78.0,78.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,138,213.0,213.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,139,45.0,45.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,140,32.0,32.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,141,42.0,42.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,142,72.0,72.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,143,144.0,144.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,144,30.0,30.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,145,97.0,97.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,146,53.0,53.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,147,39.0,39.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,148,91.0,91.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,149,94.0,94.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,150,63.0,63.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,151,36.0,36.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,152,52.0,52.0,0.0,1.0,pre_shock_forecast,,,,
MM HIEP PHU,153,34.0,34.0,0.0,1.0,pre_shock_forecast,,,,
MM AN PHU,1,,,,,post_shock_realized,160.736,160.736,0.0,1.0
MM AN PHU,2,,,,,post_shock_realized,204.352,204.352,0.0,1.0
MM AN PHU,3,,,,,post_shock_realized,84.696,84.696,0.0,1.0
MM AN PHU,4,,,,,post_shock_realized,225.68,225.68,0.0,1.0
MM AN PHU,5,,,,,post_shock_realized,158.272,63.536,94.736,0.401436
MM AN PHU,6,,,,,post_shock_realized,109.648,0.0,109.648,0.0
MM AN PHU,7,,,,,post_shock_realized,138.544,0.0,138.544,0.0
MM AN PHU,8,,,,,post_shock_realized,235.184,0.0,235.184,0.0
MM AN PHU,9,,,,,post_shock_realized,185.672,0.0,185.672,0.0
MM AN PHU,10,,,,,post_shock_realized,184.736,0.0,184.736,0.0
MM AN PHU,11,,,,,post_shock_realized,224.296,112.0,112.296,0.49934
MM AN PHU,12,,,,,post_shock_realized,260.72,0.0,260.72,0.0
MM AN PHU,13,,,,,post_shock_realized,57.424,0.0,57.424,0.0
MM AN PHU,14,,,,,post_shock_realized,134.328,0.0,134.328,0.0
MM AN PHU,15,,,,,post_shock_realized,174.84,0.0,174.84,0.0
MM AN PHU,16,,,,,post_shock_realized,201.464,179.0,22.464,0.888496
MM AN PHU,17,,,,,post_shock_realized,325.704,0.0,325.704,0.0
MM AN PHU,18,,,,,post_shock_realized,324.712,0.0,324.712,0.0
MM AN PHU,19,,,,,post_shock_realized,275.288,0.0,275.288,0.0
MM AN PHU,20,,,,,post_shock_realized,71.616,0.0,71.616,0.0
MM AN PHU,21,,,,,post_shock_realized,123.976,109.0,14.976,0.879202
MM AN PHU,22,,,,,post_shock_realized,97.08,0.0,97.08,0.0
MM AN PHU,23,,,,,post_shock_realized,163.376,0.0,163.376,0.0
MM AN PHU,24,,,,,post_shock_realized,88.168,0.0,88.168,0.0
MM AN PHU,25,,,,,post_shock_realized,95.424,0.0,95.424,0.0
MM AN PHU,26,,,,,post_shock_realized,258.736,211.0,47.736,0.815503
MM AN PHU,27,,,,,post_shock_realized,85.016,0.0,85.016,0.0
MM AN PHU,28,,,,,post_shock_realized,171.44,0.0,171.44,0.0
MM AN PHU,29,,,,,post_shock_realized,112.04,0.0,112.04,0.0
MM AN PHU,30,,,,,post_shock_realized,304.024,0.0,304.024,0.0
MM AN PHU,31,,,,,post_shock_realized,192.648,129.0,63.648,0.669615
MM AN PHU,32,,,,,post_shock_realized,263.112,0.0,263.112,0.0
MM AN PHU,33,,,,,post_shock_realized,189.416,0.0,189.416,0.0
MM AN PHU,34,,,,,post_shock_realized,149.168,0.0,149.168,0.0
MM AN PHU,35,,,,,post_shock_realized,212.816,0.0,212.816,0.0
MM AN PHU,36,,,,,post_shock_realized,134.4,111.0,23.4,0.825893
MM AN PHU,37,,,,,post_shock_realized,267.04,0.0,267.04,0.0
MM AN PHU,38,,,,,post_shock_realized,172.696,0.0,172.696,0.0
MM AN PHU,39,,,,,post_shock_realized,210.04,0.0,210.04,0.0
MM AN PHU,40,,,,,post_shock_realized,362.224,0.0,362.224,0.0
MM AN PHU,41,,,,,post_shock_realized,45.0,45.0,0.0,1.0
MM AN PHU,42,,,,,post_shock_realized,12.0736,12.0736,0.0,1.0
MM AN PHU,43,,,,,post_shock_realized,12.608,12.608,0.0,1.0
MM AN PHU,44,,,,,post_shock_realized,45.84,45.84,0.0,1.0
MM AN PHU,45,,,,,post_shock_realized,4.864,4.864,0.0,1.0
MM AN PHU,46,,,,,post_shock_realized,73.488,73.488,0.0,1.0
MM AN PHU,47,,,,,post_shock_realized,136.784,56.76,80.024,0.414961
MM AN PHU,48,,,,,post_shock_realized,121.608,84.992,36.616,0.698901
MM AN PHU,49,,,,,post_shock_realized,202.8,52.3744,150.4256,0.258256
MM AN PHU,50,,,,,post_shock_realized,164.648,0.0,164.648,0.0
MM AN PHU,51,,,,,post_shock_realized,377.344,139.0,238.344,0.368364
MM AN PHU,52,,,,,post_shock_realized,209.496,0.0,209.496,0.0
MM AN PHU,53,,,,,post_shock_realized,249.696,0.0,249.696,0.0
MM AN PHU,54,,,,,post_shock_realized,105.6512,0.0,105.6512,0.0
MM AN PHU,55,,,,,post_shock_realized,8.0,0.0,8.0,0.0
MM AN PHU,56,,,,,post_shock_realized,42.36,33.0,9.36,0.779037
MM AN PHU,57,,,,,post_shock_realized,94.296,0.0,94.296,0.0
MM AN PHU,58,,,,,post_shock_realized,206.136,0.0,206.136,0.0
MM AN PHU,59,,,,,post_shock_realized,201.392,0.0,201.392,0.0
MM AN PHU,60,,,,,post_shock_realized,201.8,0.0,201.8,0.0
MM AN PHU,61,,,,,post_shock_realized,73.592,53.0,20.592,0.720187
MM AN PHU,62,,,,,post_shock_realized,121.632,0.0,121.632,0.0
MM AN PHU,63,,,,,post_shock_realized,82.0,0.0,82.0,0.0
MM AN PHU,64,,,,,post_shock_realized,305.248,0.0,305.248,0.0
MM AN PHU,65,,,,,post_shock_realized,120.04,0.0,120.04,0.0
MM AN PHU,66,,,,,post_shock_realized,207.44,47.0,160.44,0.226572
MM AN PHU,67,,,,,post_shock_realized,215.568,0.0,215.568,0.0
MM AN PHU,68,,,,,post_shock_realized,90.424,0.0,90.424,0.0
MM AN PHU,69,,,,,post_shock_realized,68.648,0.0,68.648,0.0
MM AN PHU,70,,,,,post_shock_realized,181.336,0.0,181.336,0.0
MM AN PHU,71,,,,,post_shock_realized,307.616,52.0,255.616,0.169042
